order_id,steel,diameter,length,weight,density
A20261332,C60,26.5,4.9,31160.0,9860
A20261333,C60,26.5,4.9,45360.0,9860
A20261334,C60,26.5,4.9,46558.0,9860
A20261335,C60,26.5,4.9,27280.0,9860
A20261336,C60,26.5,4.9,45564.0,9860
A20261337,C60,26.5,6.4,83390.0,9860
A20261338,C60,26.5,7.75,84831.0,9860
A20261339,C60,26.5,7.75,112135.0,9860
A20261340,C60,26.5,7.75,56925.0,9860
A20261341,C60,26.5,7.75,150100.0,9860
A20261342,C60,26.5,7.75,150110.0,9860
A20261343,C60,26.5,7.75,150150.0,9860
A20261344,C60,26.5,7.75,150120.0,9860
A20261345,C60,26.5,7.75,150090.0,9860
A20261346,C60,26.5,4.9,46134.0,9860
A20261347,C60,26.5,4.9,81000.0,9860
A20261348,C60,26.5,4.9,33378.0,9860
A20261349,C60,26.5,7.0,56634.0,9860
A20261350,C60,26.5,5.9,39186.0,9860
A20261351,C60,26.5,4.4,39180.0,9860
A20261352,C60,26.5,7.0,33146.0,9860
A20261353,C60,26.5,7.0,33164.0,9860
A20261354,C60,26.5,5.9,63130.0,9860
A20261355,C60,26.5,7.0,33200.0,9860
A20261356,C60,26.5,7.0,33174.0,9860
A20261357,C60,26.5,7.0,93220.0,9860
A20261358,C60,26.5,7.0,51266.0,9860
A20261359,C60,26.5,7.0,33220.0,9860
A20261360,C60,26.5,7.0,63206.0,9860
A20261361,C60,26.5,5.9,63274.0,9860
A20261362,C60,26.5,5.9,33186.0,9860
A20261363,C60,26.5,5.9,45194.0,9860
A20261364,C60,26.5,5.9,33200.0,9860
A20261365,C60,26.5,5.9,104740.0,9860
A20261366,C60,26.5,8.05,84814.0,9860
A20261367,C60,26.5,8.05,62369.0,9860
A20261368,C60,26.5,5.9,28746.0,9860
A20261369,C60,26.5,4.9,45920.0,9860
A20261370,C60,26.5,4.9,41516.0,9860
A20261371,C60,26.5,4.9,37630.0,9860
A20261372,C60,26.5,4.9,115970.0,9860
A20261373,C60,26.5,4.9,60860.0,9860
A20261374,C60,26.5,4.9,52938.0,9860
A20261375,C60,26.5,4.9,131760.0,9860
A20261376,C60,26.5,4.9,147380.0,9860
A20261377,C60,26.5,4.9,147440.0,9860
A20261378,C60,26.5,4.9,100308.0,9860
A20261379,C60,26.5,6.1,95130.0,9860
A20261380,C60,26.5,6.1,136260.0,9860
A20261381,C60,26.5,6.1,152800.0,9860
A20261382,C60,26.5,6.1,136420.0,9860
A20261383,C60,26.5,6.1,120128.0,9860
A20261384,C60,26.5,6.1,120134.0,9860
A20261385,C60,26.5,6.1,120224.0,9860
A20261386,C60,26.5,5.06,37716.0,9860
A20261387,C60,26.5,5.06,136620.0,9860
A20261388,C60,26.5,7.24,33372.0,9860
A20261389,C60,26.5,6.1,153280.0,9860
A20261390,C60,26.5,6.1,153240.0,9860
A20261391,C60,26.5,6.1,136740.0,9860
A20261392,C60,26.5,6.1,111818.0,9860
A20261393,C60,26.5,4.9,45922.0,9860
A20261394,C60,26.5,4.9,136900.0,9860
A20261395,C60,26.5,4.9,136680.0,9860
A20261396,C60,26.5,4.9,50089.0,9860
A20261397,C60,26.5,5.6,107871.0,9860
A20261398,C60,26.5,5.6,153020.0,9860
A20261399,C60,26.5,11.4,47688.0,9860
A20261400,C60,26.5,4.9,45870.0,9860
A20261401,C60,26.5,4.9,137260.0,9860
A20261402,C60,26.5,8.28,28740.0,9860
A20261403,C60,26.5,8.28,47597.0,9860
A20261404,C60,26.5,4.9,53105.0,9860
A20261405,C60,26.5,4.9,46052.0,9860
A20261406,C60,26.5,4.9,90910.0,9860
A20261407,C60,26.5,4.9,24570.0,9860
A20261408,C60,26.5,4.9,53976.0,9860
A20261409,C60,26.5,4.5,78254.0,9860
A20261410,C60,26.5,4.5,59378.0,9860
A20261411,C60,26.5,4.7,53015.0,9860
A20261412,C60,26.5,4.9,106587.0,9860
A20261413,C60,26.5,5.15,118640.0,9860
A20261414,C60,26.5,4.9,57473.0,9860
A20261415,C60,26.5,5.36,33368.0,9860
A20261416,C60,26.5,8.23,33387.0,9860
A20261417,C60,26.5,11.05,39467.0,9860
A20261418,C60,26.5,8.4,33378.0,9860
A20261419,C60,26.5,6.78,57734.0,9860
A20261420,C60,26.5,7.96,45536.0,9860
A20261421,C60,26.5,6.84,33368.0,9860
A20261422,C60,26.5,9.0,57700.0,9860
A20261423,C60,26.5,8.9,63788.0,9860
A20261424,C60,26.5,6.4,33760.0,9860
A20261425,C60,26.5,4.9,52805.0,9860
A20261426,C60,26.5,4.9,45528.0,9860
A20261427,C60,26.5,4.9,69587.0,9860
A20261428,C60,26.5,4.9,81680.0,9860
A20261429,C60,26.5,4.9,50152.0,9860
A20261430,C60,26.5,4.5,154511.0,9860
A20261431,C60,26.5,5.4,39476.0,9860
A20261432,C60,26.5,4.9,57775.0,9860
A20261433,C60,26.5,4.9,33392.0,9860
A20261434,C60,26.5,4.9,57429.0,9860
A20261435,C60,26.5,6.9,36362.0,9860
A20261436,C60,26.5,4.9,52696.0,9860
A20261437,C60,26.5,5.9,33160.0,9860
A20261438,C60,26.5,5.9,45193.0,9860
A20261439,C60,26.5,5.9,45167.0,9860
A20261440,C60,26.5,6.9,57160.0,9860
A20261441,C60,26.5,6.9,33186.0,9860
A20261442,C60,26.5,7.0,39160.0,9860
A20261443,C60,26.5,7.0,33146.0,9860
A20261444,C60,26.5,7.0,99074.0,9860
A20261445,C60,26.5,7.0,86866.0,9860
A20261446,C60,26.5,7.0,92893.0,9860
A20261447,C60,26.5,7.0,33226.0,9860
A20261448,C60,26.5,7.0,51221.0,9860
A20261449,C60,26.5,7.0,75233.0,9860
A20261450,C60,26.5,7.0,33160.0,9860
A20261451,C60,26.5,7.0,63220.0,9860
A20261452,C60,26.5,5.9,27213.0,9860
A20261453,C60,26.5,5.9,51227.0,9860
A20261454,C60,26.5,5.9,33210.0,9860
A20261455,C60,26.5,5.9,51210.0,9860
A20261456,C60,26.5,5.9,75260.0,9860
A20261457,C60,26.5,5.9,33214.0,9860
A20261458,C60,26.5,5.9,81240.0,9860
A20261459,C60,26.5,5.9,39220.0,9860
A20261460,C60,26.5,5.9,33200.0,9860
A20261461,C60,26.5,5.9,87160.0,9860
A20261462,C60,26.5,5.9,33226.0,9860
A20261463,C60,26.5,5.9,45214.0,9860
A20261464,C60,26.5,5.9,63160.0,9860
A20261465,C60,26.5,5.9,33126.0,9860
A20261466,C60,26.5,5.9,45214.0,9860
A20261467,C60,26.5,4.9,33206.0,9860
A20261468,C60,26.5,4.9,51185.0,9860
A20261469,C60,26.5,6.4,100900.0,9860
A20261470,C60,26.5,5.4,132780.0,9860
A20261471,C60,26.5,5.9,39049.0,9860
A20261472,C60,26.5,5.9,33240.0,9860
A20261473,C60,26.5,5.9,105280.0,9860
A20261474,C60,26.5,5.9,33120.0,9860
A20261475,C60,26.5,5.9,39040.0,9860
A20261476,C60,26.5,5.9,27313.0,9860
A20261477,C60,26.5,5.9,69044.0,9860
A20261478,C60,26.5,7.0,56890.0,9860
A20261479,C60,26.5,6.9,33214.0,9860
A20261480,C60,26.5,6.9,51140.0,9860
A20261481,C60,26.5,5.9,51259.0,9860
A20261482,C60,26.5,4.9,63500.0,9860
A20261483,C60,26.5,4.9,36245.0,9860
A20261484,C60,26.5,4.9,56280.0,9860
A20261485,C60,26.5,4.901,116840.0,9860
A20261486,C60,26.5,4.901,65068.0,9860
A20261487,C60,26.5,7.9,33482.0,9860
A20261488,C60,26.5,4.94,32585.0,9860
A20261489,C60,26.5,4.9,47737.0,9860
A20261490,C60,26.5,4.9,141180.0,9860
A20261491,C60,26.5,4.9,141060.0,9860
A20261492,C60,26.5,4.9,141140.0,9860
A20261493,C60,26.5,4.9,51168.0,9860
A20261494,C60,26.5,5.97,33041.0,9860
A20261495,C60,26.5,5.97,27689.0,9860
A20261496,C60,26.5,5.9,72589.0,9860
A20261497,C60,26.5,5.7,72316.0,9860
A20261498,C60,26.5,5.22,45488.0,9860
A20261499,C60,26.5,4.9,52815.0,9860
A20261500,C60,26.5,4.901,83849.0,9860
A20261501,C60,26.5,4.901,79062.0,9860
A20261502,C60,26.5,4.901,79058.0,9860
A20261503,C60,26.5,4.901,70664.0,9860
A20261504,C60,26.5,4.901,70664.0,9860
A20261505,C60,26.5,6.4,37004.0,9860
A20261506,C60,26.5,6.4,113688.0,9860
A20261507,C60,26.5,5.0,103144.0,9860
A20261508,C60,26.5,5.0,45788.0,9860
A20261509,C60,26.5,4.6,27563.0,9860
A20261510,C60,26.5,6.35,70260.0,9860
A20261511,C60,26.5,6.35,101120.0,9860
A20261512,C60,26.5,10.9,36284.0,9860
A20261513,C60,26.5,6.54,69920.0,9860
A20261514,C60,26.5,4.9,82991.0,9860
A20261515,C60,26.5,4.901,62730.0,9860
A20261516,C60,26.5,4.901,88992.0,9860
A20261517,C60,26.5,4.901,33641.0,9860
A20261518,C60,26.5,4.9,111352.0,9860
A20261519,C60,26.5,4.9,37588.0,9860
A20261520,C60,26.5,6.4,25053.0,9860
A20261521,C60,26.5,6.4,40465.0,9860
A20261522,C60,26.5,6.4,144700.0,9860
A20261523,C60,26.5,6.4,40470.0,9860
A20261524,C60,26.5,4.9,119532.0,9860
A20261525,C60,26.5,4.9,33491.0,9860
A20261526,C60,26.5,5.995,33462.0,9860
A20261527,C60,26.5,5.33,45550.0,9860
A20261528,C60,26.5,5.33,82360.0,9860
A20261529,C60,26.5,5.08,70130.0,9860
A20261530,C60,26.5,5.08,70160.0,9860
A20261531,C60,26.5,6.1,66564.0,9860
A20261532,C60,26.5,4.9,51846.0,9860
A20261533,C60,26.5,4.9,33461.0,9860
A20261534,C60,26.5,5.3,46228.0,9860
A20261535,C60,26.5,4.901,112570.0,9860
A20261536,C60,26.5,4.901,46076.0,9860
A20261537,C60,26.5,4.75,64131.0,9860
A20261538,C60,26.5,4.525,51865.0,9860
A20261539,C60,26.5,4.78,76404.0,9860
A20261540,C60,26.5,4.9,51560.0,9860
A20261541,C60,26.5,4.95,45800.0,9860
A20261542,C60,26.5,5.4,45573.0,9860
A20261543,C60,26.5,5.4,51600.0,9860
A20261544,C60,26.5,5.4,57740.0,9860
A20261545,C60,26.5,5.4,45547.0,9860
A20261546,C60,26.5,6.4,33051.0,9860
A20261547,C60,26.5,6.4,36928.0,9860
A20261548,C60,26.5,6.4,48716.0,9860
A20261549,C60,26.5,6.4,46712.0,9860
A20261550,C60,26.5,4.901,112424.0,9860
A20261551,C60,26.5,4.901,41930.0,9860
A20261552,C60,26.5,6.4,84510.0,9860
A20261553,C60,26.5,5.9,27493.0,9860
A20261554,C60,26.5,4.9,58949.0,9860
A20261555,C60,26.5,4.9,33786.0,9860
A20261556,C60,26.5,4.9,95828.0,9860
A20261557,C60,26.5,4.9,41880.0,9860
A20261558,C60,26.5,4.901,59473.0,9860
A20261559,C60,26.5,4.901,59480.0,9860
A20261560,C60,26.5,6.4,71687.0,9860
A20261561,C60,26.5,4.9,133597.0,9860
A20261562,C60,26.5,4.9,27623.0,9860
A20261563,C60,26.5,4.9,156000.0,9860
A20261564,C60,26.5,4.9,141100.0,9860
A20261565,C60,26.5,4.9,111080.0,9860
A20261566,C60,26.5,4.9,32453.000000000004,9860
A20261567,C60,26.5,4.9,51160.0,9860
A20261568,C60,26.5,4.9,33842.0,9860
A20261569,C60,26.5,6.4,27294.0,9860
A20261570,C60,26.5,4.9,56633.0,9860
A20261571,C60,26.5,4.9,60710.0,9860
A20261572,C60,26.5,4.9,61184.0,9860
A20261573,C60,26.5,4.9,56186.0,9860
A20261574,C60,26.5,4.5,40289.0,9860
A20261575,C60,26.5,8.15,76000.0,9860
A20261576,C60,26.5,7.2,33380.0,9860
A20261577,C60,26.5,7.08,63837.0,9860
A20261578,C60,26.5,4.9,129987.0,9860
A20261579,C60,26.5,4.9,111212.0,9860
A20261580,C60,26.5,4.9,51208.0,9860
A20261581,C60,26.5,4.9,141320.0,9860
A20261582,C60,26.5,4.9,96510.0,9860
A20261583,C60,26.5,4.9,43790.0,9860
A20261584,C60,26.5,4.9,36052.0,9860
A20261585,C60,26.5,4.9,36052.0,9860
A20261586,C60,26.5,4.9,36052.0,9860
A20261587,C60,26.5,4.9,36052.0,9860
A20261588,C60,26.5,4.9,65742.0,9860
A20261589,C60,26.5,4.9,74527.0,9860
A20261590,C60,26.5,4.9,40790.0,9860
A20261591,C60,26.5,4.9,47863.0,9860
A20261592,C60,26.5,4.9,39940.0,9860
A20261593,C60,26.5,4.9,39940.0,9860
A20261594,C60,26.5,4.9,39940.0,9860
A20261595,C60,26.5,4.9,77420.0,9860
A20261596,C60,26.5,4.9,27625.0,9860
A20261597,C60,26.5,4.9,106600.0,9860
A20261598,C60,26.5,4.9,149330.0,9860
A20261599,C60,26.5,4.9,69984.0,9860
A20261600,C60,26.5,4.9,94376.0,9860
A20261601,C60,26.5,4.9,45780.0,9860
A20261602,C60,26.5,4.9,39635.0,9860
A20261603,C60,26.5,4.9,76505.0,9860
A20261604,C60,26.5,7.4,51655.0,9860
A20261605,C60,26.5,6.6,51655.0,9860
A20261606,C60,26.5,6.3,51615.0,9860
A20261607,C60,26.5,10.9,57698.0,9860
A20261608,C60,26.5,11.0,33380.0,9860
A20261609,C60,26.5,8.97,51368.0,9860
A20261610,C60,26.5,8.97,55147.0,9860
A20261611,C60,26.5,8.1,34356.0,9860
A20261612,C60,26.5,8.78,55729.0,9860
A20261613,C60,26.5,9.34,66600.0,9860
A20261614,C60,26.5,9.34,70548.0,9860
A20261615,C60,26.5,9.34,31776.0,9860
A20261616,C60,26.5,10.0,82027.0,9860
A20261617,C60,26.5,10.06,51585.0,9860
A20261618,C60,26.5,10.06,51585.0,9860
A20261619,C60,26.5,5.3,51585.0,9860
A20261620,C60,26.5,5.3,33382.0,9860
A20261621,C60,26.5,5.2,33391.0,9860
A20261622,C60,26.5,4.9,45528.0,9860
A20261623,C60,26.5,4.9,66784.0,9860
A20261624,C60,26.5,4.9,46070.0,9860
A20261625,C60,26.5,3.8,41925.0,9860
A20261626,C60,26.5,4.6,61184.0,9860
A20261627,C60,26.5,4.9,41250.0,9860
A20261628,C60,26.5,4.9,56578.0,9860
A20261629,C60,26.5,6.0,27026.0,9860
A20261630,C60,26.5,4.9,27265.0,9860
A20261631,C60,26.5,4.9,121300.0,9860
A20261632,C60,26.5,6.4,33810.0,9860
A20261633,C60,26.5,6.4,69883.0,9860
A20261634,C60,26.5,4.9,37692.0,9860
A20261635,C60,26.5,4.9,62490.0,9860
A20261636,C60,26.5,4.9,62490.0,9860
A20261637,C60,26.5,4.9,54240.0,9860
A20261638,C60,26.5,4.9,58370.0,9860
A20261639,C60,26.5,4.9,73644.0,9860
A20261640,C60,26.5,6.4,83488.0,9860
A20261641,C60,26.5,4.9,41922.0,9860
A20261642,C60,26.5,4.9,87520.0,9860
A20261643,C60,26.5,4.901,41925.0,9860
A20261644,C60,26.5,4.901,70388.0,9860
A20261645,C60,26.5,4.901,62190.0,9860
A20261646,C60,26.5,6.4,59480.0,9860
A20261647,C60,26.5,6.4,59480.0,9860
A20261648,C60,26.5,6.4,136030.0,9860
A20261649,C60,26.5,6.4,40328.0,9860
A20261650,C60,26.5,6.4,154930.0,9860
A20261651,C60,26.5,6.4,97688.0,9860
A20261652,C60,26.5,5.55,33760.0,9860
A20261653,C60,26.5,6.7,37788.0,9860
A20261654,C60,26.5,5.9,37788.0,9860
A20261655,C60,26.5,5.7,46082.0,9860
A20261656,C60,26.5,4.9,58505.0,9860
A20261657,C60,26.5,4.9,91733.0,9860
A20261658,C60,26.5,4.9,66847.0,9860
A20261659,C60,26.5,4.9,83360.0,9860
A20261660,C60,26.5,4.7,41920.0,9860
A20261661,C60,26.5,4.9,91656.0,9860
A20261662,C60,26.5,4.9,74968.0,9860
A20261663,C60,26.5,4.9,46082.0,9860
A20261664,C60,26.5,6.28,52665.0,9860
A20261665,C60,26.5,4.97,27453.0,9860
A20261666,C60,26.5,4.97,48005.0,9860
A20261667,C60,26.5,4.9,64540.00000000001,9860
A20261668,C60,26.5,4.9,44858.0,9860
A20261669,C60,26.5,4.42,52450.0,9860
A20261670,C60,26.5,4.42,80130.0,9860
A20261671,C60,26.5,4.42,100903.0,9860
A20261672,C60,26.5,4.675,57995.0,9860
A20261673,C60,26.5,4.675,33468.0,9860
A20261674,C60,26.5,4.9,81920.0,9860
A20261675,C60,26.5,4.9,55335.0,9860
A20261676,C60,26.5,4.9,47765.0,9860
A20261677,C60,26.5,4.9,55355.0,9860
A20261678,C60,26.5,4.9,75007.0,9860
A20261679,C60,26.5,7.392,65650.0,9860
A20261680,C60,26.5,4.9,131520.0,9860
A20261681,C60,26.5,4.9,149890.0,9860
A20261682,C60,26.5,4.9,149910.0,9860
A20261683,C60,26.5,4.9,94720.0,9860
A20261684,C60,26.5,4.93,99043.0,9860
A20261685,C60,26.5,7.3,27352.0,9860
A20261686,C60,26.5,7.3,37019.0,9860
A20261687,C60,26.5,7.3,33424.0,9860
A20261688,C60,26.5,10.9,33420.0,9860
A20261689,C60,26.5,10.62,33420.0,9860
A20261690,C60,26.5,10.62,39560.0,9860
A20261691,C60,26.5,10.62,39533.0,9860
A20261692,C60,26.5,10.62,39527.0,9860
A20261693,C60,26.5,10.62,37061.0,9860
A20261694,C60,26.5,6.25,69848.0,9860
A20261695,C60,26.5,5.15,33424.0,9860
A20261696,C60,26.5,5.15,39431.0,9860
A20261697,C60,26.5,5.15,39434.0,9860
A20261698,C60,26.5,4.9,52685.0,9860
A20261699,C60,26.5,4.9,46388.0,9860
A20261700,C60,26.5,4.9,61220.0,9860
A20261701,C60,26.5,4.9,121220.0,9860
A20261702,C60,26.5,4.9,61220.0,9860
A20261703,C60,26.5,4.9,31220.0,9860
A20261704,C60,26.5,4.9,36220.0,9860
A20261705,C60,26.5,4.9,56240.0,9860
A20261706,C60,26.5,4.9,46165.0,9860
A20261707,C60,26.5,6.4,27340.0,9860
A20261708,C60,26.5,4.9,46155.0,9860
A20261709,C60,26.5,4.9,36200.0,9860
A20261710,C60,26.5,4.9,36160.0,9860
A20261711,C60,26.5,4.9,66135.0,9860
A20261712,C60,26.5,4.9,60700.0,9860
A20261713,C60,26.5,7.0,44768.0,9860
A20261714,C60,26.5,7.2,36912.0,9860
A20261715,C60,26.5,4.9,121180.0,9860
A20261716,C60,26.5,4.9,52446.0,9860
A20261717,C60,26.5,4.9,33714.0,9860
A20261718,C60,26.5,4.9,96160.0,9860
A20261719,C60,26.5,4.9,46240.0,9860
A20261720,C60,26.5,4.9,86295.0,9860
A20261721,C60,26.5,4.9,58977.0,9860
A20261722,C60,26.5,4.9,33826.0,9860
A20261723,C60,26.5,4.9,40139.0,9860
A20261724,C60,26.5,4.9,40700.0,9860
A20261725,C60,26.5,4.9,50558.0,9860
A20261726,C60,26.5,4.9,41080.0,9860
A20261727,C60,26.5,4.9,56005.0,9860
A20261728,C60,26.5,4.9,41935.0,9860
A20261729,C60,26.5,4.9,33641.0,9860
A20261730,C60,26.5,4.5,40289.0,9860
A20261731,C60,26.5,4.7,40279.0,9860
A20261732,C60,26.5,4.7,40220.0,9860
A20261733,C60,26.5,4.9,41147.0,9860
A20261734,C60,26.5,4.9,36196.0,9860
A20261735,C60,26.5,5.9,91176.0,9860
A20261736,C60,26.5,5.9,76222.0,9860
A20261737,C60,26.5,8.65,33350.0,9860
A20261738,C60,26.5,8.2,57650.0,9860
A20261739,C60,26.5,8.2,33500.0,9860
A20261740,C60,26.5,11.12,51950.0,9860
A20261741,C60,26.5,4.83,51755.0,9860
A20261742,C60,26.5,4.83,82310.0,9860
A20261743,C60,26.5,8.12,51607.0,9860
A20261744,C60,26.5,5.9,54368.0,9860
A20261745,C60,26.5,6.9,41922.0,9860
A20261746,C60,26.5,6.9,29494.0,9860
A20261747,C60,26.5,4.9,40220.0,9860
A20261748,C60,26.5,4.9,46226.0,9860
A20261749,C60,26.5,4.9,31174.0,9860
A20261750,C60,26.5,4.9,31186.0,9860
A20261751,C60,26.5,4.9,41184.0,9860
A20261752,C60,26.5,6.3,31110.0,9860
A20261753,C60,26.5,6.3,26165.0,9860
A20261754,C60,26.5,4.9,76105.0,9860
A20261755,C60,26.5,4.9,41140.0,9860
A20261756,C60,26.5,4.9,81140.0,9860
A20261757,C60,26.5,4.9,66902.0,9860
A20261758,C60,26.5,4.9,122205.0,9860
A20261759,C60,26.5,4.9,80985.0,9860
A20261760,C60,26.5,4.9,48375.0,9860
A20261761,C60,26.5,4.9,37447.0,9860
A20261762,C60,26.5,4.9,153720.0,9860
A20261763,C60,26.5,4.9,71680.0,9860
A20261764,C60,26.5,4.9,41245.0,9860
A20261765,C60,26.5,4.9,36155.0,9860
A20261766,C60,26.5,4.9,61300.0,9860
A20261767,C60,26.5,4.9,56270.0,9860
A20261768,C60,26.5,4.9,56270.0,9860
A20261769,C60,26.5,6.85,33350.0,9860
A20261770,C60,26.5,4.9,40232.0,9860
A20261771,C60,26.5,6.9,41935.0,9860
A20261772,C60,26.5,4.9,41935.0,9860
A20261773,C60,26.5,4.8,33491.0,9860
A20261774,C60,26.5,4.9,29480.0,9860
A20261775,C60,26.5,4.9,46082.0,9860
A20261776,C60,26.5,3.82,58877.0,9860
A20261777,C60,26.5,3.82,26583.0,9860
A20261778,C60,26.5,4.7,54360.0,9860
A20261779,C60,26.5,4.7,50145.0,9860
A20261780,C60,26.5,5.4,33478.0,9860
A20261781,C60,26.5,5.47,64173.0,9860
A20261782,C60,26.5,4.9,46576.0,9860
A20261783,C60,26.5,4.9,52920.0,9860
A20261784,C60,26.5,6.4,33948.0,9860
A20261785,C60,26.5,12.3,39655.0,9860
A20261786,C60,26.5,12.3,31743.0,9860
A20261787,C60,26.5,4.79,100630.0,9860
A20261788,C60,26.5,4.9,40115.0,9860
A20261789,C60,26.5,4.9,140919.0,9860
A20261790,C60,26.5,4.9,36155.0,9860
A20261791,C60,26.5,4.9,36185.0,9860
A20261792,C60,26.5,4.9,26195.0,9860
A20261793,C60,26.5,4.9,41170.0,9860
A20261794,C60,26.5,4.9,101280.0,9860
A20261795,C60,26.5,4.9,81240.0,9860
A20261796,C60,26.5,4.9,46220.0,9860
A20261797,C60,26.5,4.9,56220.0,9860
A20261798,C60,26.5,4.9,66195.0,9860
A20261799,C60,26.5,4.9,46135.0,9860
A20261800,C60,26.5,6.401,41240.0,9860
A20261801,C60,26.5,4.9,41280.0,9860
A20261802,C60,26.5,4.7,134760.0,9860
A20261803,C60,26.5,7.0,112081.0,9860
A20261804,C60,26.5,4.9,50229.0,9860
A20261805,C60,26.5,4.9,58527.0,9860
A20261806,C60,26.5,4.9,29488.0,9860
A20261807,C60,26.5,6.4,66784.0,9860
A20261808,C60,26.5,5.3,66696.0,9860
A20261809,C60,26.5,9.54,59264.0,9860
A20261810,C60,26.5,9.54,40236.0,9860
A20261811,C60,26.5,9.54,37740.0,9860
A20261812,C60,26.5,9.54,37744.0,9860
A20261813,C60,26.5,6.25,33418.0,9860
A20261814,C60,26.5,10.5,33418.0,9860
A20261815,C60,26.5,4.9,39707.0,9860
A20261816,C60,26.5,4.93,26488.0,9860
A20261817,C60,26.5,4.93,39525.0,9860
A20261818,C60,26.5,5.53,39522.0,9860
A20261819,C60,26.5,5.53,33350.0,9860
A20261820,C60,26.5,5.53,34356.0,9860
A20261821,C60,26.5,5.53,46082.0,9860
A20261822,C60,26.5,5.6,33495.0,9860
A20261823,C60,26.5,4.9,41665.0,9860
A20261824,C60,26.5,4.7,33482.0,9860
A20261825,C60,26.5,6.3,36987.0,9860
A20261826,C60,26.5,6.3,106860.0,9860
A20261827,C60,26.5,10.86,57968.0,9860
A20261828,C60,26.5,11.54,57972.0,9860
A20261829,C60,26.5,9.52,52951.0,9860
A20261830,C60,26.5,7.4,84760.0,9860
A20261831,C60,26.5,5.3,39560.0,9860
A20261832,C60,26.5,5.3,39600.0,9860
A20261833,C60,26.5,5.3,33422.0,9860
A20261834,C60,26.5,5.3,39650.0,9860
A20261835,C60,26.5,7.4,37639.0,9860
A20261836,C60,26.5,7.4,57650.0,9860
A20261837,C60,26.5,7.4,39430.0,9860
A20261838,C60,26.5,4.9,64266.99999999999,9860
A20261839,C60,26.5,6.4,52842.0,9860
A20261840,C60,26.5,7.0,88223.0,9860
A20261841,C60,26.5,7.0,24564.0,9860
A20261842,C60,26.5,7.0,44746.0,9860
A20261843,C60,26.5,7.0,36910.0,9860
A20261844,C60,26.5,7.0,109568.0,9860
A20261845,C60,26.5,4.94,86718.0,9860
A20261846,C60,26.5,4.94,46220.0,9860
A20261847,C60,26.5,4.9,77480.0,9860
A20261848,C60,26.5,4.9,120860.0,9860
A20261849,C60,26.5,4.9,39980.0,9860
A20261850,C60,26.5,4.9,52440.0,9860
A20261851,C60,26.5,4.9,59168.0,9860
A20261852,C60,26.5,4.9,33842.0,9860
A20261853,C60,26.5,4.9,65444.0,9860
A20261854,C60,26.5,4.9,66630.0,9860
A20261855,C60,26.5,6.4,54224.0,9860
A20261856,C60,26.5,7.75,54224.0,9860
A20261857,C60,26.5,7.75,33468.0,9860
A20261858,C60,26.5,7.75,94808.0,9860
A20261859,C60,26.5,7.75,48544.0,9860
A20261860,C60,26.5,7.75,32176.000000000004,9860
A20261861,C60,26.5,7.75,39694.0,9860
A20261862,C60,26.5,7.75,113330.0,9860
A20261863,C60,26.5,7.75,52980.0,9860
A20261864,C60,26.5,4.9,45490.0,9860
A20261865,C60,26.5,4.9,30236.0,9860
A20261866,C60,26.5,4.9,109124.0,9860
A20261867,C60,26.5,7.0,30449.0,9860
A20261868,C60,26.5,5.9,106156.0,9860
A20261869,C60,26.5,4.4,44846.0,9860
A20261870,C60,26.5,7.0,68516.0,9860
A20261871,C60,26.5,7.0,59752.0,9860
A20261872,C60,26.5,5.9,90554.0,9860
A20261873,C60,26.5,7.0,44318.0,9860
A20261874,C60,26.5,7.0,64691.0,9860
A20261875,C60,26.5,7.0,108186.0,9860
A20261876,C60,26.5,7.0,53920.0,9860
A20261877,C60,26.5,7.0,58280.0,9860
A20261878,C60,26.5,7.0,40440.0,9860
A20261879,C60,26.5,5.9,27798.0,9860
A20261880,C60,26.5,5.9,51989.0,9860
A20261881,C60,26.5,5.9,34393.0,9860
A20261882,C60,26.5,5.9,84730.0,9860
A20261883,C60,26.5,5.9,52830.0,9860
A20261884,C60,26.5,8.05,49830.0,9860
A20261885,C60,26.5,8.05,58172.0,9860
A20261886,C60,26.5,5.9,136210.0,9860
A20261887,C60,26.5,4.9,74600.0,9860
A20261888,C60,26.5,4.9,74980.0,9860
A20261889,C60,26.5,4.9,33912.0,9860
A20261890,C60,26.5,4.9,46621.0,9860
A20261891,C60,26.5,4.9,59306.0,9860
A20261892,C60,26.5,4.9,84707.0,9860
A20261893,C60,26.5,4.9,27551.0,9860
A20261894,C60,26.5,4.9,33856.0,9860
A20261895,C60,26.5,4.9,31220.0,9860
A20261896,C60,26.5,4.9,36392.0,9860
A20261897,C60,26.5,6.1,65391.99999999999,9860
A20261898,C60,26.5,6.1,27413.0,9860
A20261899,C60,26.5,6.1,33080.0,9860
A20261900,C60,26.5,6.1,52840.0,9860
A20261901,C60,26.5,6.1,52840.0,9860
A20261902,C60,26.5,6.1,51755.0,9860
A20261903,C60,26.5,6.1,70080.0,9860
A20261904,C60,26.5,5.06,58478.0,9860
A20261905,C60,26.5,5.06,52028.0,9860
A20261906,C60,26.5,7.24,55949.0,9860
A20261907,C60,26.5,6.1,75059.0,9860
A20261908,C60,26.5,6.1,87488.0,9860
A20261909,C60,26.5,6.1,33613.0,9860
A20261910,C60,26.5,6.1,33635.0,9860
A20261911,C60,26.5,4.9,151686.0,9860
A20261912,C60,26.5,4.9,70280.0,9860
